filename,sf,droid
govdocs_selected\PDF_1298\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1877\README,x-fmt/111,UNKNOWN
govdocs_selected\CHP_1\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_530\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1207\README,x-fmt/111,UNKNOWN
govdocs_selected\JPG_1\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1280\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_563\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_23\029315.text,x-fmt/111,UNKNOWN
govdocs_selected\HTML_82\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1485\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_248\README,x-fmt/111,UNKNOWN
govdocs_selected\TXT_9\600850.unk,x-fmt/111,UNKNOWN
govdocs_selected\PS_3\README,x-fmt/111,UNKNOWN
govdocs_selected\TXT_15\632383.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_973\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3080\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_851\README,x-fmt/111,UNKNOWN
govdocs_selected\EML_1\627597.unk,x-fmt/111,UNKNOWN
govdocs_selected\XLS_121\README,x-fmt/111,UNKNOWN
govdocs_selected\XML_16\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1493\README,x-fmt/111,UNKNOWN
govdocs_selected\XBM_3\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2011\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1116\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_84\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_827\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2521\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3191\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2358\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_76\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_198\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3117\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_53\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1736\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_254\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2199\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2142\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1367\README,x-fmt/111,UNKNOWN
govdocs_selected\DOC_46\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3304\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1975\README,x-fmt/111,UNKNOWN
govdocs_selected\SQL_1\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1152\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2982\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_67\427416.text,x-fmt/111,UNKNOWN
govdocs_selected\PDF_33\README,x-fmt/111,UNKNOWN
govdocs_selected\XML_30\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2773\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_686\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1473\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1490\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_25\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_767\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1306\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_482\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1631\README,x-fmt/111,UNKNOWN
govdocs_selected\SWF_15\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2917\README,x-fmt/111,UNKNOWN
govdocs_selected\EPS_4\README,x-fmt/111,UNKNOWN
govdocs_selected\PS_20\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1140\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1107\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_414\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_977\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_13\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2234\README,x-fmt/111,UNKNOWN
govdocs_selected\PDS_1\613493.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1862\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1480\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2506\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2422\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2042\README,x-fmt/111,UNKNOWN
govdocs_selected\GIF_7\README,x-fmt/111,UNKNOWN
govdocs_selected\TMP_9\243417.tmp,x-fmt/111,UNKNOWN
govdocs_selected\PDF_520\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_36\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1050\README,x-fmt/111,UNKNOWN
govdocs_selected\DOC_15\README,x-fmt/111,UNKNOWN
govdocs_selected\XLS_69\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1178\README,x-fmt/111,UNKNOWN
govdocs_selected\DOC_37\README,x-fmt/111,UNKNOWN
govdocs_selected\XML_17\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_64\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_140\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2981\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2207\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_86\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3109\README,x-fmt/111,UNKNOWN
govdocs_selected\JPG_8\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2089\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_160\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_926\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1156\README,x-fmt/111,UNKNOWN
govdocs_selected\TXT_13\598397.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1304\README,x-fmt/111,UNKNOWN
govdocs_selected\PS_43\README,x-fmt/111,UNKNOWN
govdocs_selected\XLS_17\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2916\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_478\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2997\README,x-fmt/111,UNKNOWN
govdocs_selected\__1\636982.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1406\README,x-fmt/111,UNKNOWN
govdocs_selected\PS_37\646807.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1650\README,x-fmt/111,UNKNOWN
govdocs_selected\GIF_18\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2901\README,x-fmt/111,UNKNOWN
govdocs_selected\LOG_38\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_54\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2087\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1835\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_671\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_151\441317.text,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_215\README,x-fmt/111,UNKNOWN
govdocs_selected\XLS_67\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1067\README,x-fmt/111,UNKNOWN
govdocs_selected\JAVA_10\632281.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1477\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_24\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3012\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_84\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1586\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_144\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1120\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_958\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2000\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_607\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2247\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1910\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2163\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1711\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_283\README,x-fmt/111,UNKNOWN
govdocs_selected\EXE_1\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2235\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3077\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_294\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3195\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_73\335789.text,x-fmt/111,UNKNOWN
govdocs_selected\TXT_13\602634.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_864\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2021\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2766\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1640\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_610\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_459\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1343\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1385\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2465\README,x-fmt/111,UNKNOWN
govdocs_selected\GIF_15\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_919\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2239\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_63\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1293\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_106\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2290\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_672\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2993\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3313\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_27\README,x-fmt/111,UNKNOWN
govdocs_selected\PPT_1\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1007\README,x-fmt/111,UNKNOWN
govdocs_selected\XLS_105\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1042\README,x-fmt/111,UNKNOWN
govdocs_selected\DOC_43\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1441\README,x-fmt/111,UNKNOWN
govdocs_selected\DOC_50\README,x-fmt/111,UNKNOWN
govdocs_selected\XML_22\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_419\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_115\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1062\README,x-fmt/111,UNKNOWN
govdocs_selected\XLS_111\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2230\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2688\README,x-fmt/111,UNKNOWN
govdocs_selected\LOG_11\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1958\README,x-fmt/111,UNKNOWN
govdocs_selected\JS_4\617289.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1662\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3317\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1013\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1540\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1758\README,x-fmt/111,UNKNOWN
govdocs_selected\PS_50\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_149\README,x-fmt/111,UNKNOWN
govdocs_selected\TXT_10\613711.unk,x-fmt/111,UNKNOWN
govdocs_selected\HTML_80\README,x-fmt/111,UNKNOWN
govdocs_selected\MBOX_2\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3031\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2194\README,x-fmt/111,UNKNOWN
govdocs_selected\DOC_80\README,x-fmt/111,UNKNOWN
govdocs_selected\TXT_13\621137.unk,x-fmt/111,UNKNOWN
govdocs_selected\DOC_47\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1819\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_58\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2436\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2346\README,x-fmt/111,UNKNOWN
govdocs_selected\SDV_1\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1087\README,x-fmt/111,UNKNOWN
govdocs_selected\C_1\636948.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_63\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_784\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_50\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2392\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_5\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_83\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1789\README,x-fmt/111,UNKNOWN
govdocs_selected\PPTX_3\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2246\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_307\README,x-fmt/111,UNKNOWN
govdocs_selected\SGML_2\614670.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2330\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1832\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_178\192896.text,x-fmt/111,UNKNOWN
govdocs_selected\PDF_326\README,x-fmt/111,UNKNOWN
govdocs_selected\PL_1\638528.unk,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_195\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2870\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3143\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_258\README,x-fmt/111,UNKNOWN
govdocs_selected\PPT_36\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1065\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_840\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1016\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2259\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2455\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_69\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_83\README,x-fmt/111,UNKNOWN
govdocs_selected\LOG_2\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_78\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_15\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1972\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2410\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1909\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_733\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_70\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_24\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_89\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1291\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1822\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_23\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2209\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2111\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_428\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_996\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_236\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_232\README,x-fmt/111,UNKNOWN
govdocs_selected\PUB_2\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1383\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_166\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_36\README,x-fmt/111,UNKNOWN
govdocs_selected\TXT_6\595096.unk,x-fmt/111,UNKNOWN
govdocs_selected\DOC_41\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_13\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1334\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1449\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2480\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_230\README,x-fmt/111,UNKNOWN
govdocs_selected\XML_32\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1115\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3296\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1004\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3215\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1520\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_454\README,x-fmt/111,UNKNOWN
govdocs_selected\MBOX_1\655847.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2380\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1519\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3326\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1217\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_462\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2012\README,x-fmt/111,UNKNOWN
govdocs_selected\PPT_52\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2533\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_136\README,x-fmt/111,UNKNOWN
govdocs_selected\XLS_34\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_166\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2411\README,x-fmt/111,UNKNOWN
govdocs_selected\TXT_15\637105.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1834\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_60\README,x-fmt/111,UNKNOWN
govdocs_selected\PS_49\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1953\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_397\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_96\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_285\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1092\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_396\README,x-fmt/111,UNKNOWN
govdocs_selected\DOC_53\README,x-fmt/111,UNKNOWN
govdocs_selected\DOC_91\README,x-fmt/111,UNKNOWN
govdocs_selected\DOC_95\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2486\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1370\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1387\README,x-fmt/111,UNKNOWN
govdocs_selected\LOG_15\README,x-fmt/111,UNKNOWN
govdocs_selected\PPS_11\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1105\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_599\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1108\README,x-fmt/111,UNKNOWN
govdocs_selected\XLS_181\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_145\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_180\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3152\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1764\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3106\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_73\296428.text,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1669\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2340\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_822\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_65\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1751\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1534\README,x-fmt/111,UNKNOWN
govdocs_selected\CSV_27\README,x-fmt/111,UNKNOWN
govdocs_selected\DOCX_1\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1858\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2758\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1036\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1700\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_874\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2728\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1655\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3240\README,x-fmt/111,UNKNOWN
govdocs_selected\EML_2\627684.unk,x-fmt/111,UNKNOWN
govdocs_selected\XLS_103\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2457\README,x-fmt/111,UNKNOWN
govdocs_selected\KML_7\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3062\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3046\README,x-fmt/111,UNKNOWN
govdocs_selected\TMP_16\939571.tmp,x-fmt/111,UNKNOWN
govdocs_selected\PDF_13\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2185\README,x-fmt/111,UNKNOWN
govdocs_selected\EML_2\630733.unk,x-fmt/111,UNKNOWN
govdocs_selected\TXT_12\597676.unk,x-fmt/111,UNKNOWN
govdocs_selected\HTML_125\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_554\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3029\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2386\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2977\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_316\README,x-fmt/111,UNKNOWN
govdocs_selected\PPT_17\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1247\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_207\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2023\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_430\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2178\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_759\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1654\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2519\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_593\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2816\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_947\README,x-fmt/111,UNKNOWN
govdocs_selected\INI_1\597391.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_735\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3018\README,x-fmt/111,UNKNOWN
govdocs_selected\MBOX_1\601232.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1090\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_548\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_573\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1075\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1744\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3306\README,x-fmt/111,UNKNOWN
govdocs_selected\DOC_72\README,x-fmt/111,UNKNOWN
govdocs_selected\TXT_10\628699.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_92\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_743\README,x-fmt/111,UNKNOWN
govdocs_selected\XLS_187\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_73\README,x-fmt/111,UNKNOWN
govdocs_selected\XBM_4\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2172\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_670\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_39\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_27\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3148\README,x-fmt/111,UNKNOWN
govdocs_selected\TXT_13\637083.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_277\README,x-fmt/111,UNKNOWN
govdocs_selected\TMP_3\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_240\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2653\README,x-fmt/111,UNKNOWN
govdocs_selected\__1\648031.unk,x-fmt/111,UNKNOWN
govdocs_selected\HTML_112\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2056\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1389\README,x-fmt/111,UNKNOWN
govdocs_selected\SWF_4\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1319\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3234\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2938\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2103\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_911\README,x-fmt/111,UNKNOWN
govdocs_selected\XLS_68\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1612\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_281\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2774\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2034\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_994\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_469\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_809\README,x-fmt/111,UNKNOWN
govdocs_selected\XLS_158\README,x-fmt/111,UNKNOWN
govdocs_selected\DOC_105\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_63\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_77\README,x-fmt/111,UNKNOWN
govdocs_selected\XLS_131\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_128\README,x-fmt/111,UNKNOWN
govdocs_selected\LOG_32\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_458\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1327\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2316\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_3266\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2224\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_1725\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2033\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2285\README,x-fmt/111,UNKNOWN
govdocs_selected\CSV_14\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2922\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2169\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_113\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2362\README,x-fmt/111,UNKNOWN
govdocs_selected\TMP_9\625454.tmp,x-fmt/111,UNKNOWN
govdocs_selected\C_1\613487.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_249\README,x-fmt/111,UNKNOWN
govdocs_selected\HTML_26\README,x-fmt/111,UNKNOWN
govdocs_selected\PS_44\README,x-fmt/111,UNKNOWN
govdocs_selected\CSV_22\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_217\339886.unk,x-fmt/111,UNKNOWN
govdocs_selected\PDF_2478\README,x-fmt/111,UNKNOWN
govdocs_selected\CSV_36\README,x-fmt/111,UNKNOWN
govdocs_selected\PDF_980\README,x-fmt/111,UNKNOWN
govdocs_selected\TEXT_228\README,x-fmt/111,UNKNOWN
govdocs_selected\TMP_14\476270.tmp,x-fmt/111,UNKNOWN
